Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Taux de répo0e;Poids de la discipline;Taux d’i0ertion;% emplois cadre ou professio0 intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net me0uel régional 1er quartile;Salaire net me0uel régional 3ème quartile;cle_ETAB
2015;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;70;46;87;87;60;99;1800;28100;27.00;8.3;1830;61;58;60;1490;2180;Tours - François Rabelais_18
2015;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc05;Autres formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;80;7;93;0;0;0;0;0;27.00;8.3;1830;0;0;76;1490;2180;Tours - François Rabelais_30
2015;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;72;10;85;0;0;0;0;0;27.00;8.3;1830;0;0;76;1490;2180;Tours - François Rabelais_18
2015;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;62;5;0;0;0;0;0;0;27.00;8.3;1830;0;0;0;1490;2180;Tours - François Rabelais_18
2015;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;77;2;0;0;0;0;0;0;27.00;8.3;1830;0;0;0;1490;2180;Tours - François Rabelais_18
2015;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;55;2;0;0;0;0;0;0;27.00;8.3;1830;0;0;0;1490;2180;Tours - François Rabelais_18
2015;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;79;13;87;80;33;87;1600;25000;27.00;8.3;1830;49;65;56;1490;2180;Tours - François Rabelais_18
2015;MASTER E0;0383493R;Grenoble Alpes;A08;Grenoble;MEEF;Masters e0eignement;disc18;Masters e0eignement;18 mois après le diplôme;62;100;98;99;97;92;1770;27600;2.00;7.6;1825;97;25;81;1460;2180;Grenoble Alpes_18
2015;MASTER E0;0383493R;Grenoble Alpes;A08;Grenoble;MEEF;Masters e0eignement;disc18;Masters e0eignement;30 mois après le diplôme;62;100;100;97;96;93;1800;28100;2.00;7.6;1825;94;25;81;1460;2180;Grenoble Alpes_30
2015;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;63;43;89;82;69;96;2000;31200;35.00;7.6;1825;63;40;52;1460;2180;Grenoble Alpes_18
2015;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;60;7;78;70;54;88;1900;29600;35.00;7.6;1825;52;41;45;1460;2180;Grenoble Alpes_18
2015;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;66;30;96;91;86;99;2150;33600;35.00;7.6;1825;71;38;52;1460;2180;Grenoble Alpes_30
2015;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;57;1;0;0;0;0;0;0;35.00;7.6;1825;0;0;0;1460;2180;Grenoble Alpes_18
2015;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;57;1;0;0;0;0;0;0;35.00;7.6;1825;0;0;0;1460;2180;Grenoble Alpes_30
2015;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;77;3;74;0;0;0;0;0;35.00;7.6;1825;0;0;83;1460;2180;Grenoble Alpes_18
2015;MASTER LMD;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;68;7;75;85;46;96;1810;28200;35.00;7.6;1825;58;51;62;1460;2180;Grenoble Alpes_18
2015;MASTER E0;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;MEEF;Masters e0eignement;disc18;Masters e0eignement;18 mois après le diplôme;79;100;100;95;85;93;1680;26300;27.00;7.6;1825;88;27;76;1460;2180;Saint-Etienne - Jean Monnet_18
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;72;25;95;100;86;100;2110;33000;30.00;7.6;1825;52;48;43;1460;2180;Saint-Etienne - Jean Monnet_30
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;71;2;0;0;0;0;0;0;30.00;7.6;1825;0;0;0;1460;2180;Saint-Etienne - Jean Monnet_18
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;92;3;0;0;0;0;0;0;30.00;7.6;1825;0;0;0;1460;2180;Saint-Etienne - Jean Monnet_18
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;89;2;0;0;0;0;0;0;30.00;7.6;1825;0;0;0;1460;2180;Saint-Etienne - Jean Monnet_30
2015;MASTER E0;0440984F;Nantes;A17;Nantes;MEEF;Masters e0eignement;disc18;Masters e0eignement;18 mois après le diplôme;51;100;99;92;89;90;1730;27000;20.00;7.3;1760;88;27;82;1430;2070;Nantes_18
2015;MASTER LMD;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;66;43;91;85;69;96;1950;30400;32.00;7.3;1760;56;57;57;1430;2070;Nantes_18
2015;MASTER LMD;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;69;5;93;0;0;0;0;0;32.00;7.3;1760;0;0;46;1430;2070;Nantes_30
